RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
4126506499,1,4,3000,6000,600,600,6000,4607,1339,54,0,0,7.33333
4126506499,1,5,3000,3000,600,600,2997,2723,228,46,0,0,1.43333
4126506499,1,5,3000,1000,600,600,1000,977,20,3,0,0,0.0833333
4126506499,1,5,3000,2000,600,600,1999,1888,95,16,0,0,0.516667
4126506499,1,5,3000,4000,600,600,3999,3482,394,123,0,0,2.88333
4126506499,1,5,3000,5000,600,600,4999,4159,584,256,0,0,4.93333
4126506499,1,5,3000,6000,600,600,6000,4785,825,390,0,0,7.41667
2985950249,1,1,3000,3000,600,600,3000,2643,352,5,0,0,1.38333
2985950249,1,1,3000,1000,600,600,1000,955,45,0,0,0,0.0833333
2985950249,1,1,3000,2000,600,600,1999,1825,173,1,0,0,0.5
2985950249,1,1,3000,4000,600,600,3999,3298,689,12,0,0,2.88333
2985950249,1,1,3000,5000,600,600,4999,3962,1013,24,0,0,4.73333
2985950249,1,1,3000,6000,600,600,5999,4494,1462,43,0,0,7.18333
2985950249,1,2,3000,3000,600,600,2999,2289,462,248,0,0,1.43333
2985950249,1,2,3000,1000,600,600,999,918,75,6,0,0,0.0833333
2985950249,1,2,3000,2000,600,600,1998,1660,232,106,0,0,0.566667
2985950249,1,2,3000,4000,600,600,3997,2638,774,585,0,0,2.86667
2985950249,1,2,3000,5000,600,600,4995,2990,1072,933,0,0,4.86667
2985950249,1,2,3000,6000,600,600,5994,3232,1298,1464,0,0,7.4
2985950249,1,3,3000,3000,600,600,3000,2758,192,50,0,0,1.41667
2985950249,1,3,3000,1000,600,600,1000,973,27,0,0,0,0.0833333
2985950249,1,3,3000,2000,600,600,1999,1874,108,17,0,0,0.583333
2985950249,1,3,3000,4000,600,600,3999,3478,396,125,0,0,2.61667
2985950249,1,3,3000,5000,600,600,4999,4177,611,211,0,0,4.91667
2985950249,1,3,3000,6000,600,600,5996,4837,789,370,0,0,7.3
2985950249,1,4,3000,3000,600,600,3000,2671,324,5,0,0,1.43333
2985950249,1,4,3000,1000,600,600,1000,958,42,0,0,0,0.0833333
2985950249,1,4,3000,2000,600,600,1999,1836,162,1,0,0,0.516667
2985950249,1,4,3000,4000,600,600,3999,3347,637,15,0,0,2.91667
2985950249,1,4,3000,5000,600,600,4999,4045,928,26,0,0,4.86667
2985950249,1,4,3000,6000,600,600,5999,4621,1332,46,0,0,7.23333
2985950249,1,5,3000,3000,600,600,3000,2767,183,50,0,0,1.38333
2985950249,1,5,3000,1000,600,600,1000,977,23,0,0,0,0.0833333
2985950249,1,5,3000,2000,600,600,1999,1876,106,17,0,0,0.483333
2985950249,1,5,3000,4000,600,600,3999,3484,388,127,0,0,2.81667
2985950249,1,5,3000,5000,600,600,4999,4193,593,213,0,0,4.35
2985950249,1,5,3000,6000,600,600,5996,4847,773,376,0,0,7.31667
3375837376,1,1,3000,3000,600,600,3000,2594,403,3,0,0,1.41667
3375837376,1,1,3000,1000,600,600,999,945,54,0,0,0,0.0833333
3375837376,1,1,3000,2000,600,600,2000,1818,178,4,0,0,0.533333
3375837376,1,1,3000,4000,600,600,3999,3342,647,10,0,0,2.85
3375837376,1,1,3000,5000,600,600,5000,3956,1016,28,0,0,5.01667
3375837376,1,1,3000,6000,600,600,5999,4527,1439,33,0,0,7.21667
3375837376,1,2,3000,3000,600,600,2997,2254,492,251,0,0,1.43333
3375837376,1,2,3000,1000,600,600,999,908,80,11,0,0,0.1
3375837376,1,2,3000,2000,600,600,1997,1660,238,99,0,0,0.55
3375837376,1,2,3000,4000,600,600,3996,2664,770,562,0,0,2.8
3375837376,1,2,3000,5000,600,600,4997,2996,1033,968,0,0,4.76667
3375837376,1,2,3000,6000,600,600,5993,3247,1281,1465,0,0,7.5
3375837376,1,3,3000,3000,600,600,3000,2698,253,49,0,0,1.45
3375837376,1,3,3000,1000,600,600,999,964,33,2,0,0,0.0833333
3375837376,1,3,3000,2000,600,600,1998,1889,99,10,0,0,0.566667
3375837376,1,3,3000,4000,600,600,3999,3457,421,121,0,0,2.8
3375837376,1,3,3000,5000,600,600,4999,4237,551,211,0,0,4.8
3375837376,1,3,3000,6000,600,600,5997,4794,818,385,0,0,7.26667
3375837376,1,4,3000,3000,600,600,3000,2630,367,3,0,0,1.45
3375837376,1,4,3000,1000,600,600,999,950,49,0,0,0,0.1
3375837376,1,4,3000,2000,600,600,2000,1827,169,4,0,0,0.516667
3375837376,1,4,3000,4000,600,600,3999,3386,602,11,0,0,2.85
3375837376,1,4,3000,5000,600,600,5000,4042,927,31,0,0,4.75
3375837376,1,4,3000,6000,600,600,5999,4647,1314,38,0,0,6.75
3375837376,1,5,3000,3000,600,600,3000,2699,251,50,0,0,1.43333
3375837376,1,5,3000,1000,600,600,999,965,32,2,0,0,0.1
3375837376,1,5,3000,2000,600,600,1998,1891,97,10,0,0,0.583333
3375837376,1,5,3000,4000,600,600,3999,3452,425,122,0,0,2.93333
3375837376,1,5,3000,5000,600,600,4999,4237,547,215,0,0,5.06667
3375837376,1,5,3000,6000,600,600,5997,4799,810,388,0,0,7.18333
3312862971,1,1,3000,3000,600,600,3000,2613,378,9,0,0,1.4
3312862971,1,1,3000,1000,600,600,1000,951,49,0,0,0,0.0833333
3312862971,1,1,3000,2000,600,600,2000,1814,185,1,0,0,0.516667
3312862971,1,1,3000,4000,600,600,3999,3294,700,5,0,0,2.85
3312862971,1,1,3000,5000,600,600,4999,3922,1041,36,0,0,4.83333
3312862971,1,1,3000,6000,600,600,5999,4517,1447,35,0,0,7.01667
3312862971,1,2,3000,3000,600,600,3000,2261,451,288,0,0,1.4
3312862971,1,2,3000,1000,600,600,998,891,92,15,0,0,0.0833333
3312862971,1,2,3000,2000,600,600,2000,1694,220,86,0,0,0.516667
3312862971,1,2,3000,4000,600,600,3997,2668,768,561,0,0,2.86667
3312862971,1,2,3000,5000,600,600,4995,3024,1008,963,0,0,4.8
3312862971,1,2,3000,6000,600,600,5994,3265,1293,1436,0,0,7.46667
3312862971,1,3,3000,3000,600,600,3000,2702,237,61,0,0,1.45
3312862971,1,3,3000,1000,600,600,999,946,48,5,0,0,0.0833333
3312862971,1,3,3000,2000,600,600,2000,1885,97,18,0,0,0.516667
3312862971,1,3,3000,4000,600,600,3999,3483,406,110,0,0,2.83333
3312862971,1,3,3000,5000,600,600,4996,4156,613,227,0,0,4.93333
3312862971,1,3,3000,6000,600,600,5995,4782,834,379,0,0,7.11667
3312862971,1,4,3000,3000,600,600,3000,2641,349,10,0,0,1.43333
3312862971,1,4,3000,1000,600,600,1000,952,48,0,0,0,0.1
3312862971,1,4,3000,2000,600,600,2000,1831,168,1,0,0,0.516667
3312862971,1,4,3000,4000,600,600,3999,3357,637,5,0,0,2.81667
3312862971,1,4,3000,5000,600,600,4999,4022,938,39,0,0,4.88333
